environment,protocol,varying,object-count,object-size,rate-limit,delay-time,delay-jitter,delay-correlation,delay-distribution,loss-p,loss-r,loss-h,loss-k,corrupt-percent,corrupt-correlation,duplicate-percent,duplicate-correlation,page-load-time
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,170.45699999999897
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,154.3320000000108
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,175.72400000000243
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,143.67799999996578
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,177.18200000001616
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,180.38300000000618
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,395.39800000000014
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,181.70299999997042
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,182.02600000000757
ec2,quic,rate-limit,5,10,5.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,177.88600000000088
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,117.56500000001324
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,115.4149999999845
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,122.26899999996022
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,125.71400000001631
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,103.32900000003065
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,109.74700000002713
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,105.06900000001451
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,98.68399999999156
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,112.61000000001786
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,124.29200000002538
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,110.18999999998869
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,97.73100000001023
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,96.22999999999138
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,125.23299999998017
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,106.78400000000465
ec2,quic,rate-limit,5,10,10.0,20,5,25,normal,0.01,0.99,0,1.0,0.0,25,0.0,25,97.27600000002212
